305, 1976 6 48 11.0 26.0;
306, 1976 6 48 10.0 18.0;
307, 1976 0 46 15.0 35.0;
308, 1976 6 48 12.0 34.0;
309, 1976 0 5 3.0 0.78;
310, 1976 6 48 12.0 42.0;
311, 1976 6 48 11.0 22.0;
312, 1976 6 84 14.0 45.0;
313, 1976 6 48 11.0 23.0;
314, 1976 6 81 15.0 39.0;
315, 1976 6 34 12.4 55.0;
316, 1976 6 85 14.0 75.0;
317, 1976 6 85 12.0 37.0;
318, 1976 6 85 12.0 42.0;
319, 1976 6 85 12.0 39.0;
320, 1976 6 85 12.0 40.0;
321, 1976 6 85 14.0 58.0;
322, 1976 6 85 12.0 34.0;
323, 1976 6 85 13.0 51.0;
324, 1976 6 85 12.0 42.0;
325, 1976 6 85 12.0 35.0;
326, 1976 6 85 12.0 40.0;
327, 1976 6 85 12.0 33.0;
328, 1976 6 85 12.0 33.0;
329, 1976 6 85 12.0 29.0;
330, 1976 0 46 22.0 67.0;
331, 1976 6 85 13.0 60.0;
332, 1976 6 85 12.0 37.0;
333, 1976 6 85 11.0 31.0;
334, 1976 6 85 11.0 31.0;
335, 1976 6 84 16.0 41.0;
336, 1976 6 84 19.0 135.0;
337, 1976 6 84 16.0 67.0;
338, 1976 6 84 14.0 63.0;
339, 1976 6 81 15.0 42.0;
340, 1976 6 84 15.0 69.0;
341, 1976 6 152 12.7 36.0;
342, 1976 6 34 14.0 58.0;
343, 1976 6 48 20.0 89.0;
344, 1976 6 48 18.0 69.0;
345, 1976 1 14 18.0 100.0;
346, 1976 1 14 17.0 105.0;
347, 1976 1 14 17.0 82.0;
348, 1976 1 14 16.0 63.0;
349, 1976 1 14 19.0 105.0;
350, 1976 1 14 17.0 92.0;
351, 1976 0 46 15.0 41.0;
352, 1976 6 48 19.0 78.0;
353, 1976 6 48 21.0 85.0;
354, 1976 6 48 22.0 104.0;
355, 1976 6 48 15.0 33.0;
356, 1976 5 11 30.0 3400.0;
357, 1976 1 14 18.0 105.0;
358, 1976 1 14 17.0 94.0;
359, 1976 1 14 15.0 60.0;
360, 1976 1 14 12.0 45.0;
361, 1976 1 14 18.0 105.0;
362, 1976 1 14 16.0 92.0;
363, 1976 4 153 13.4 49.0;
364, 1976 6 87 11.9 24.0;
365, 1976 6 87 13.1 43.0;
366, 1976 6 87 14.5 49.0;
367, 1976 6 34 15.7 78.0;
368, 1976 6 152 9.8 18.0;
369, 1976 6 48 10.0 17.0;
370, 1976 6 84 16.0 85.0;
371, 1976 6 84 15.0 60.0;
372, 1976 6 48 14.0 43.0;
373, 1976 6 48 14.0 52.0;
374, 1976 6 48 15.0 43.0;
375, 1976 6 48 11.0 24.0;
376, 1976 6 48 12.0 26.0;
377, 1976 6 48 14.0 33.0;
378, 1976 6 48 15.0 60.0;
379, 1976 6 48 13.0 42.0;
380, 1976 6 48 11.0 28.0;
381, 1976 6 48 12.0 27.0;
382, 1976 6 48 15.0 39.0;
383, 1976 6 48 13.0 32.0;
384, 1976 6 48 15.0 56.0;
385, 1976 6 48 12.0 36.0;
386, 1976 6 48 17.0 76.0;
387, 1976 6 48 14.0 46.0;
388, 1976 6 48 14.0 56.0;
389, 1976 6 48 13.0 32.0;
390, 1976 6 48 15.0 54.0;
391, 1976 6 48 15.0 75.0;
392, 1976 6 48 9.0 13.0;
393, 1976 6 48 10.0 13.0;
394, 1976 6 48 9.0 11.0;
395, 1976 6 48 10.0 17.0;
396, 1976 6 48 12.0 29.0;
397, 1976 6 48 13.0 27.0;
398, 1976 6 84 15.0 65.0;
399, 1976 6 48 14.0 50.0;
400, 1976 6 48 15.0 55.0;
401, 1976 6 84 14.0 63.0;
402, 1976 6 84 14.0 64.0;
403, 1976 6 84 21.0 140.0;
404, 1976 6 48 150.0 32000.0;
405, 1976 6 84 13.0 47.0;
406, 1976 6 84 15.0 60.0;
407, 1976 6 84 14.0 58.0;
408, 1976 6 84 14.0 55.0;
409, 1976 6 48 22.0 118.0;
410, 1976 6 48 21.0 107.0;
411, 1976 6 48 14.0 27.0;
412, 1976 6 48 20.0 96.0;
413, 1976 6 48 15.0 38.0;
414, 1976 6 48 11.0 12.0;
415, 1976 6 48 13.0 37.0;
416, 1976 6 48 14.0 52.0;
417, 1976 6 48 11.0 19.0;
418, 1976 6 48 14.0 46.0;
419, 1976 6 48 13.0 35.0;
420, 1976 6 48 11.0 17.0;
421, 1976 6 48 13.0 48.0;
422, 1976 6 48 13.0 41.0;
423, 1976 6 48 13.0 34.0;
424, 1976 6 48 16.0 74.0;
425, 1976 6 48 12.0 34.0;
426, 1976 6 48 12.0 29.0;
427, 1976 6 48 136.0 35000.0;
428, 1976 6 147 16.0 59.0;
429, 1976 6 48 134.0 38000.0;
430, 1976 5 14 14.5 38.0;
431, 1976 5 14 14.2 31.0;
432, 1976 5 14 13.9 33.0;
433, 1976 5 14 14.5 33.0;
434, 1976 5 14 14.9 37.0;
435, 1976 5 14 13.9 29.0;
436, 1976 5 14 13.9 31.0;
437, 1976 5 14 14.4 35.0;
438, 1976 6 34 18.0 101.0;
439, 1976 6 34 13.1 42.0;
440, 1976 5 45 50.0 2200.0;
441, 1976 6 34 16.0 47.0;
442, 1976 6 87 15.0 35.0;
443, 1976 5 45 54.0 2300.0;
